timestamp,open,high,low,close
1420084620000,1183.409,1183.409,1183.409,1183.409
1420084680000,1183.409,1183.409,1183.409,1183.409
1420084740000,1183.409,1183.409,1183.409,1183.409
1420084800000,1183.409,1183.409,1183.409,1183.409
1420084860000,1183.409,1183.409,1183.409,1183.409
1420084920000,1183.409,1183.409,1183.409,1183.409
1420084980000,1183.409,1183.409,1183.409,1183.409
1420085040000,1183.409,1183.409,1183.409,1183.409
1420085100000,1183.409,1183.409,1183.409,1183.409
1420085160000,1183.409,1183.409,1183.409,1183.409
1420085220000,1183.409,1183.409,1183.409,1183.409
1420085280000,1183.409,1183.409,1183.409,1183.409
1420085340000,1183.409,1183.409,1183.409,1183.409
1420085400000,1183.409,1183.409,1183.409,1183.409
1420085460000,1183.409,1183.409,1183.409,1183.409
1420085520000,1183.409,1183.409,1183.409,1183.409
1420085580000,1183.409,1183.409,1183.409,1183.409
1420085640000,1183.409,1183.409,1183.409,1183.409
1420085700000,1183.409,1183.409,1183.409,1183.409
1420085760000,1183.409,1183.409,1183.409,1183.409
1420085820000,1183.409,1183.409,1183.409,1183.409
1420085880000,1183.409,1183.409,1183.409,1183.409
1420085940000,1183.409,1183.409,1183.409,1183.409
1420086000000,1183.409,1183.409,1183.409,1183.409
1420086060000,1183.409,1183.409,1183.409,1183.409
1420086120000,1183.409,1183.409,1183.409,1183.409
1420086180000,1183.409,1183.409,1183.409,1183.409
1420086240000,1183.409,1183.409,1183.409,1183.409
1420086300000,1183.409,1183.409,1183.409,1183.409
1420086360000,1183.409,1183.409,1183.409,1183.409
1420086420000,1183.409,1183.409,1183.409,1183.409
1420086480000,1183.409,1183.409,1183.409,1183.409
1420086540000,1183.409,1183.409,1183.409,1183.409
1420086600000,1183.409,1183.409,1183.409,1183.409
1420086660000,1183.409,1183.409,1183.409,1183.409
1420086720000,1183.409,1183.409,1183.409,1183.409
1420086780000,1183.409,1183.409,1183.409,1183.409
1420086840000,1183.409,1183.409,1183.409,1183.409
1420086900000,1183.409,1183.409,1183.409,1183.409
1420086960000,1183.409,1183.409,1183.409,1183.409
1420087020000,1183.409,1183.409,1183.409,1183.409
1420087080000,1183.409,1183.409,1183.409,1183.409
1420087140000,1183.409,1183.409,1183.409,1183.409
1420087200000,1183.409,1183.409,1183.409,1183.409
1420087260000,1183.409,1183.409,1183.409,1183.409
1420087320000,1183.409,1183.409,1183.409,1183.409
1420087380000,1183.409,1183.409,1183.409,1183.409
1420087440000,1183.409,1183.409,1183.409,1183.409
1420087500000,1183.409,1183.409,1183.409,1183.409
1420087560000,1183.409,1183.409,1183.409,1183.409
1420087620000,1183.409,1183.409,1183.409,1183.409
1420087680000,1183.409,1183.409,1183.409,1183.409
1420087740000,1183.409,1183.409,1183.409,1183.409
1420087800000,1183.409,1183.409,1183.409,1183.409
1420087860000,1183.409,1183.409,1183.409,1183.409
1420087920000,1183.409,1183.409,1183.409,1183.409
1420087980000,1183.409,1183.409,1183.409,1183.409
1420088040000,1183.409,1183.409,1183.409,1183.409
1420088100000,1183.409,1183.409,1183.409,1183.409
1420088160000,1183.409,1183.409,1183.409,1183.409
1420088220000,1183.409,1183.409,1183.409,1183.409
1420088280000,1183.409,1183.409,1183.409,1183.409
1420088340000,1183.409,1183.409,1183.409,1183.409
1420088400000,1183.409,1183.409,1183.409,1183.409
1420088460000,1183.409,1183.409,1183.409,1183.409
1420088520000,1183.409,1183.409,1183.409,1183.409
1420088580000,1183.409,1183.409,1183.409,1183.409
1420088640000,1183.409,1183.409,1183.409,1183.409
1420088700000,1183.409,1183.409,1183.409,1183.409
1420088760000,1183.409,1183.409,1183.409,1183.409
1420088820000,1183.409,1183.409,1183.409,1183.409
1420088880000,1183.409,1183.409,1183.409,1183.409
1420088940000,1183.409,1183.409,1183.409,1183.409
1420089000000,1183.409,1183.409,1183.409,1183.409
1420089060000,1183.409,1183.409,1183.409,1183.409
1420089120000,1183.409,1183.409,1183.409,1183.409
1420089180000,1183.409,1183.409,1183.409,1183.409
1420089240000,1183.409,1183.409,1183.409,1183.409
1420089300000,1183.409,1183.409,1183.409,1183.409
1420089360000,1183.409,1183.409,1183.409,1183.409
1420089420000,1183.409,1183.409,1183.409,1183.409
1420089480000,1183.409,1183.409,1183.409,1183.409
1420089540000,1183.409,1183.409,1183.409,1183.409
1420089600000,1183.409,1183.409,1183.409,1183.409
1420089660000,1183.409,1183.409,1183.409,1183.409
1420089720000,1183.409,1183.409,1183.409,1183.409
1420089780000,1183.409,1183.409,1183.409,1183.409
1420089840000,1183.409,1183.409,1183.409,1183.409
1420089900000,1183.409,1183.409,1183.409,1183.409
1420089960000,1183.409,1183.409,1183.409,1183.409
1420090020000,1183.409,1183.409,1183.409,1183.409
1420090080000,1183.409,1183.409,1183.409,1183.409
1420090140000,1183.409,1183.409,1183.409,1183.409
1420090200000,1183.409,1183.409,1183.409,1183.409
1420090260000,1183.409,1183.409,1183.409,1183.409
1420090320000,1183.409,1183.409,1183.409,1183.409
1420090380000,1183.409,1183.409,1183.409,1183.409
1420090440000,1183.409,1183.409,1183.409,1183.409
1420090500000,1183.409,1183.409,1183.409,1183.409
1420090560000,1183.409,1183.409,1183.409,1183.409
1420090620000,1183.409,1183.409,1183.409,1183.409
1420090680000,1183.409,1183.409,1183.409,1183.409
1420090740000,1183.409,1183.409,1183.409,1183.409
1420090800000,1183.409,1183.409,1183.409,1183.409
1420090860000,1183.409,1183.409,1183.409,1183.409
1420090920000,1183.409,1183.409,1183.409,1183.409
1420090980000,1183.409,1183.409,1183.409,1183.409
1420091040000,1183.409,1183.409,1183.409,1183.409
1420091100000,1183.409,1183.409,1183.409,1183.409
1420091160000,1183.409,1183.409,1183.409,1183.409
1420091220000,1183.409,1183.409,1183.409,1183.409
1420091280000,1183.409,1183.409,1183.409,1183.409
1420091340000,1183.409,1183.409,1183.409,1183.409
1420091400000,1183.409,1183.409,1183.409,1183.409
1420091460000,1183.409,1183.409,1183.409,1183.409
1420091520000,1183.409,1183.409,1183.409,1183.409
1420091580000,1183.409,1183.409,1183.409,1183.409
1420091640000,1183.409,1183.409,1183.409,1183.409
1420091700000,1183.409,1183.409,1183.409,1183.409
1420091760000,1183.409,1183.409,1183.409,1183.409
1420091820000,1183.409,1183.409,1183.409,1183.409
1420091880000,1183.409,1183.409,1183.409,1183.409
1420091940000,1183.409,1183.409,1183.409,1183.409
1420092000000,1183.409,1183.409,1183.409,1183.409
1420092060000,1183.409,1183.409,1183.409,1183.409
1420092120000,1183.409,1183.409,1183.409,1183.409
1420092180000,1183.409,1183.409,1183.409,1183.409
1420092240000,1183.409,1183.409,1183.409,1183.409
1420092300000,1183.409,1183.409,1183.409,1183.409
1420092360000,1183.409,1183.409,1183.409,1183.409
1420092420000,1183.409,1183.409,1183.409,1183.409
1420092480000,1183.409,1183.409,1183.409,1183.409
1420092540000,1183.409,1183.409,1183.409,1183.409
1420092600000,1183.409,1183.409,1183.409,1183.409
1420092660000,1183.409,1183.409,1183.409,1183.409
1420092720000,1183.409,1183.409,1183.409,1183.409
1420092780000,1183.409,1183.409,1183.409,1183.409
1420092840000,1183.409,1183.409,1183.409,1183.409
1420092900000,1183.409,1183.409,1183.409,1183.409
1420092960000,1183.409,1183.409,1183.409,1183.409
1420093020000,1183.409,1183.409,1183.409,1183.409
1420093080000,1183.409,1183.409,1183.409,1183.409
1420093140000,1183.409,1183.409,1183.409,1183.409
1420093200000,1183.409,1183.409,1183.409,1183.409
1420093260000,1183.409,1183.409,1183.409,1183.409
1420093320000,1183.409,1183.409,1183.409,1183.409
1420093380000,1183.409,1183.409,1183.409,1183.409
1420093440000,1183.409,1183.409,1183.409,1183.409
1420093500000,1183.409,1183.409,1183.409,1183.409
1420093560000,1183.409,1183.409,1183.409,1183.409
1420093620000,1183.409,1183.409,1183.409,1183.409
1420093680000,1183.409,1183.409,1183.409,1183.409
1420093740000,1183.409,1183.409,1183.409,1183.409
1420093800000,1183.409,1183.409,1183.409,1183.409
1420093860000,1183.409,1183.409,1183.409,1183.409
1420093920000,1183.409,1183.409,1183.409,1183.409
1420093980000,1183.409,1183.409,1183.409,1183.409
1420094040000,1183.409,1183.409,1183.409,1183.409
1420094100000,1183.409,1183.409,1183.409,1183.409
1420094160000,1183.409,1183.409,1183.409,1183.409
1420094220000,1183.409,1183.409,1183.409,1183.409
1420094280000,1183.409,1183.409,1183.409,1183.409
1420094340000,1183.409,1183.409,1183.409,1183.409
1420094400000,1183.409,1183.409,1183.409,1183.409
1420094460000,1183.409,1183.409,1183.409,1183.409
1420094520000,1183.409,1183.409,1183.409,1183.409
1420094580000,1183.409,1183.409,1183.409,1183.409
1420094640000,1183.409,1183.409,1183.409,1183.409
1420094700000,1183.409,1183.409,1183.409,1183.409
1420094760000,1183.409,1183.409,1183.409,1183.409
1420094820000,1183.409,1183.409,1183.409,1183.409
1420094880000,1183.409,1183.409,1183.409,1183.409
1420094940000,1183.409,1183.409,1183.409,1183.409
1420095000000,1183.409,1183.409,1183.409,1183.409
1420095060000,1183.409,1183.409,1183.409,1183.409
1420095120000,1183.409,1183.409,1183.409,1183.409
1420095180000,1183.409,1183.409,1183.409,1183.409
1420095240000,1183.409,1183.409,1183.409,1183.409
1420095300000,1183.409,1183.409,1183.409,1183.409
1420095360000,1183.409,1183.409,1183.409,1183.409
1420095420000,1183.409,1183.409,1183.409,1183.409
1420095480000,1183.409,1183.409,1183.409,1183.409
1420095540000,1183.409,1183.409,1183.409,1183.409
1420095600000,1183.409,1183.409,1183.409,1183.409
1420095660000,1183.409,1183.409,1183.409,1183.409
1420095720000,1183.409,1183.409,1183.409,1183.409
1420095780000,1183.409,1183.409,1183.409,1183.409
1420095840000,1183.409,1183.409,1183.409,1183.409
1420095900000,1183.409,1183.409,1183.409,1183.409
1420095960000,1183.409,1183.409,1183.409,1183.409
1420096020000,1183.409,1183.409,1183.409,1183.409
1420096080000,1183.409,1183.409,1183.409,1183.409
1420096140000,1183.409,1183.409,1183.409,1183.409
1420096200000,1183.409,1183.409,1183.409,1183.409
1420096260000,1183.409,1183.409,1183.409,1183.409
1420096320000,1183.409,1183.409,1183.409,1183.409
1420096380000,1183.409,1183.409,1183.409,1183.409
1420096440000,1183.409,1183.409,1183.409,1183.409
1420096500000,1183.409,1183.409,1183.409,1183.409
1420096560000,1183.409,1183.409,1183.409,1183.409
1420096620000,1183.409,1183.409,1183.409,1183.409
1420096680000,1183.409,1183.409,1183.409,1183.409
1420096740000,1183.409,1183.409,1183.409,1183.409
1420096800000,1183.409,1183.409,1183.409,1183.409
1420096860000,1183.409,1183.409,1183.409,1183.409
1420096920000,1183.409,1183.409,1183.409,1183.409
1420096980000,1183.409,1183.409,1183.409,1183.409
1420097040000,1183.409,1183.409,1183.409,1183.409
1420097100000,1183.409,1183.409,1183.409,1183.409
1420097160000,1183.409,1183.409,1183.409,1183.409
1420097220000,1183.409,1183.409,1183.409,1183.409
1420097280000,1183.409,1183.409,1183.409,1183.409
1420097340000,1183.409,1183.409,1183.409,1183.409
1420097400000,1183.409,1183.409,1183.409,1183.409
1420097460000,1183.409,1183.409,1183.409,1183.409
1420097520000,1183.409,1183.409,1183.409,1183.409
1420097580000,1183.409,1183.409,1183.409,1183.409
1420097640000,1183.409,1183.409,1183.409,1183.409
1420097700000,1183.409,1183.409,1183.409,1183.409
1420097760000,1183.409,1183.409,1183.409,1183.409
1420097820000,1183.409,1183.409,1183.409,1183.409
1420097880000,1183.409,1183.409,1183.409,1183.409
1420097940000,1183.409,1183.409,1183.409,1183.409
1420098000000,1183.409,1183.409,1183.409,1183.409
1420098060000,1183.409,1183.409,1183.409,1183.409
1420098120000,1183.409,1183.409,1183.409,1183.409
1420098180000,1183.409,1183.409,1183.409,1183.409
1420098240000,1183.409,1183.409,1183.409,1183.409
1420098300000,1183.409,1183.409,1183.409,1183.409
1420098360000,1183.409,1183.409,1183.409,1183.409
1420098420000,1183.409,1183.409,1183.409,1183.409
1420098480000,1183.409,1183.409,1183.409,1183.409
1420098540000,1183.409,1183.409,1183.409,1183.409
1420098600000,1183.409,1183.409,1183.409,1183.409
1420098660000,1183.409,1183.409,1183.409,1183.409
1420098720000,1183.409,1183.409,1183.409,1183.409
1420098780000,1183.409,1183.409,1183.409,1183.409
1420098840000,1183.409,1183.409,1183.409,1183.409
1420098900000,1183.409,1183.409,1183.409,1183.409
1420098960000,1183.409,1183.409,1183.409,1183.409
1420099020000,1183.409,1183.409,1183.409,1183.409
1420099080000,1183.409,1183.409,1183.409,1183.409
1420099140000,1183.409,1183.409,1183.409,1183.409
1420099200000,1183.409,1183.409,1183.409,1183.409
1420099260000,1183.409,1183.409,1183.409,1183.409
1420099320000,1183.409,1183.409,1183.409,1183.409
1420099380000,1183.409,1183.409,1183.409,1183.409
1420099440000,1183.409,1183.409,1183.409,1183.409
1420099500000,1183.409,1183.409,1183.409,1183.409
1420099560000,1183.409,1183.409,1183.409,1183.409
1420099620000,1183.409,1183.409,1183.409,1183.409
1420099680000,1183.409,1183.409,1183.409,1183.409
1420099740000,1183.409,1183.409,1183.409,1183.409
1420099800000,1183.409,1183.409,1183.409,1183.409
1420099860000,1183.409,1183.409,1183.409,1183.409
1420099920000,1183.409,1183.409,1183.409,1183.409
1420099980000,1183.409,1183.409,1183.409,1183.409
1420100040000,1183.409,1183.409,1183.409,1183.409
1420100100000,1183.409,1183.409,1183.409,1183.409
1420100160000,1183.409,1183.409,1183.409,1183.409
1420100220000,1183.409,1183.409,1183.409,1183.409
1420100280000,1183.409,1183.409,1183.409,1183.409
1420100340000,1183.409,1183.409,1183.409,1183.409
1420100400000,1183.409,1183.409,1183.409,1183.409
1420100460000,1183.409,1183.409,1183.409,1183.409
1420100520000,1183.409,1183.409,1183.409,1183.409
1420100580000,1183.409,1183.409,1183.409,1183.409
1420100640000,1183.409,1183.409,1183.409,1183.409
1420100700000,1183.409,1183.409,1183.409,1183.409
1420100760000,1183.409,1183.409,1183.409,1183.409
1420100820000,1183.409,1183.409,1183.409,1183.409
1420100880000,1183.409,1183.409,1183.409,1183.409
1420100940000,1183.409,1183.409,1183.409,1183.409
1420101000000,1183.409,1183.409,1183.409,1183.409
1420101060000,1183.409,1183.409,1183.409,1183.409
1420101120000,1183.409,1183.409,1183.409,1183.409
1420101180000,1183.409,1183.409,1183.409,1183.409
1420101240000,1183.409,1183.409,1183.409,1183.409
1420101300000,1183.409,1183.409,1183.409,1183.409
1420101360000,1183.409,1183.409,1183.409,1183.409
1420101420000,1183.409,1183.409,1183.409,1183.409
1420101480000,1183.409,1183.409,1183.409,1183.409
1420101540000,1183.409,1183.409,1183.409,1183.409
1420101600000,1183.409,1183.409,1183.409,1183.409
1420101660000,1183.409,1183.409,1183.409,1183.409
1420101720000,1183.409,1183.409,1183.409,1183.409
1420101780000,1183.409,1183.409,1183.409,1183.409
1420101840000,1183.409,1183.409,1183.409,1183.409
1420101900000,1183.409,1183.409,1183.409,1183.409
1420101960000,1183.409,1183.409,1183.409,1183.409
1420102020000,1183.409,1183.409,1183.409,1183.409
1420102080000,1183.409,1183.409,1183.409,1183.409
1420102140000,1183.409,1183.409,1183.409,1183.409
1420102200000,1183.409,1183.409,1183.409,1183.409
1420102260000,1183.409,1183.409,1183.409,1183.409
1420102320000,1183.409,1183.409,1183.409,1183.409
1420102380000,1183.409,1183.409,1183.409,1183.409
1420102440000,1183.409,1183.409,1183.409,1183.409
1420102500000,1183.409,1183.409,1183.409,1183.409
1420102560000,1183.409,1183.409,1183.409,1183.409
